cluster,n_hex,lbm_mean,lbm_std,lbm_prank,fys_mean,fys_std,fys_prank,onv_mean,onv_std,onv_prank,soc_mean,soc_std,soc_prank,vrz_mean,vrz_std,vrz_prank,won_mean,won_std,won_prank,rank_by_lbm
7,1122,4.329241132552347,0.13499719918623468,1.0,0.09332292447667792,0.06654415957842404,1.0,0.09368161960044051,0.05180549374866516,0.5714285714285714,0.09617328275208126,0.043519469650528914,0.5714285714285714,-0.12781793386503437,0.06390125233127991,0.5714285714285714,0.07161638844449725,0.04284665738565558,0.5714285714285714,0
6,14375,4.239798970466,0.1515604707020615,0.8571428571428571,0.015042537231492117,0.08706948729916246,0.7142857142857143,0.07827723606240365,0.06302551298839544,0.42857142857142855,0.07870362133493891,0.05139683987693612,0.42857142857142855,-0.0957590066096897,0.0881195016944097,0.7142857142857143,0.061269731303170046,0.05503627165768054,0.42857142857142855,1
5,892,4.2353379968683855,0.12394658043361227,0.7142857142857143,0.049164945455163735,0.062387442414436625,0.8571428571428571,0.07158093126648361,0.06361758874700404,0.42857142857142855,0.061916147362097926,0.057129838562286435,0.2857142857142857,-0.10211928157864122,0.1106454914935059,0.5714285714285714,0.05253040321959616,0.0485675965736633,0.2857142857142857,2
4,11395,4.224612232462531,0.09327995949348458,0.5714285714285714,-0.02199554230688614,0.07109143026439925,0.2857142857142857,0.11232498609355199,0.032669805787220396,1.1428571428571428,0.1095658042732733,0.03783981151109861,1.0,-0.1739409561967828,0.05505327163130191,0.2857142857142857,0.09639308945568935,0.04600865790316626,1.0,3
3,5345,4.183718289499898,0.10150450007972497,0.42857142857142855,-0.03144889533998849,0.07263192856684987,0.14285714285714285,0.09910910651232926,0.039402036265673554,0.7142857142857143,0.10525614468265981,0.039719091855220635,0.8571428571428571,-0.17764955604248198,0.056556575544644105,0.2857142857142857,0.08618663854369453,0.041961527435024876,0.7142857142857143,4
2,6068,4.161240276373507,0.12221108387726695,0.2857142857142857,-0.044342918412647814,0.09702870613017711,0.0,0.09940196937728098,0.04138276701854257,1.0,0.10180712066924426,0.047657081357870404,0.7142857142857143,-0.18781978871459573,0.06056630073269157,0.0,0.08992904231054005,0.04840459984562895,0.8571428571428571,5
1,1635,4.157797634154888,0.132826310738229,0.14285714285714285,-0.01071559125423331,0.055788323408980336,0.42857142857142855,0.045484662858566643,0.07300041669030807,0.14285714285714285,0.038634814721137715,0.056904580225519634,0.14285714285714285,-0.048530424235132034,0.0843209106267721,1.0,0.030659320920863493,0.05236331089618415,0.14285714285714285,6
0,39634,4.147550981416946,0.12900148290891508,0.0,0.00508817642897633,0.043562648212277344,0.5714285714285714,0.029653418370921756,0.07495069524525699,0.0,0.019537343632807805,0.047370235360917334,0.0,-0.02919144649393209,0.10961861737075633,1.0,0.02019863833448633,0.04064571890961043,0.0,7
