cluster,n_hex,lbm_mean,lbm_std,lbm_prank,fys_mean,fys_std,fys_prank,onv_mean,onv_std,onv_prank,soc_mean,soc_std,soc_prank,vrz_mean,vrz_std,vrz_prank,won_mean,won_std,won_prank,rank_by_lbm
7,5109,4.328107622096025,0.1408677376639039,1.0,0.0743478604247736,0.05846349892851748,1.0,0.0931231078208193,0.053313402128032296,0.5714285714285714,0.0907385565089049,0.04566264222392113,0.2857142857142857,-0.10539196214121509,0.08062239015924787,0.7142857142857143,0.0730252083390564,0.05206750636833367,0.2857142857142857,0
6,1865,4.233448604991069,0.11626710806084672,1.0,0.020952496205302547,0.08178758898975975,0.7142857142857143,0.09783776842395052,0.04691002836107008,0.7142857142857143,0.10118685038549594,0.04311328263895711,0.7142857142857143,-0.17436743464392016,0.06994180438558671,0.14285714285714285,0.08557407347655399,0.045885759148611475,0.7142857142857143,1
5,1025,4.2280189682216465,0.13025728801170777,0.8571428571428571,0.04300838315823014,0.06398835728303788,1.0,0.06762404377004735,0.06809802136442802,0.14285714285714285,0.05902819367026672,0.057807016033413226,0.14285714285714285,-0.09469007140613757,0.11161646387630064,1.0,0.05078356788555367,0.049188142725650474,0.14285714285714285,2
4,9017,4.2264204117219855,0.09613895920163675,0.5714285714285714,-0.018189626796116812,0.07114232928996415,0.2857142857142857,0.11181939746446831,0.03447952035095979,1.1428571428571428,0.10846745241974055,0.03956339770617959,1.0,-0.1728504395970196,0.057262998568604256,0.42857142857142855,0.09490877708722802,0.047384153061693045,1.1428571428571428,3
3,15400,4.203021078722527,0.11294406826477853,0.42857142857142855,-0.01457061422045915,0.07543556517988487,0.42857142857142855,0.09281087915124912,0.045026223421617335,0.42857142857142855,0.09352736823711331,0.04315544883879132,0.7142857142857143,-0.14658653136715089,0.0663610714452242,0.42857142857142855,0.07557512577808913,0.043618334472764315,0.5714285714285714,4
2,373,4.197520804444145,0.11776591178892125,0.2857142857142857,-0.021833170007982836,0.07598557608148652,0.14285714285714285,0.09239213716754234,0.05437381067975681,0.2857142857142857,0.09202835139802988,0.05060262221433906,0.42857142857142855,-0.14288473133258256,0.07871401429773431,0.5714285714285714,0.07555336607545288,0.056295029025908924,0.42857142857142855,5
1,3460,4.15127172391248,0.12800062208008536,0.14285714285714285,-0.04834672394924688,0.1072067906940664,0.0,0.10141919593942605,0.04178252860945373,1.0,0.10486030770957541,0.04863581406962359,0.8571428571428571,-0.2014079626560901,0.05490993386138026,0.14285714285714285,0.09248205572513032,0.05048843836717709,1.0,6
0,45485,4.149532293315083,0.1305257070104598,0.14285714285714285,0.0004033490709865108,0.051249407641570245,0.5714285714285714,0.033535152143603,0.07552717603153793,0.0,0.02476249354373745,0.05091010393263443,0.0,-0.034704958198800456,0.10950193000224671,1.0,0.023271405611870064,0.04437199047653623,0.0,7
